name,type,hasName,hasRoleType,label,correspondsToFrameElement,hasDefinition
Role_Frame_Relationship_Relationship_related_entity2,"['Role', 'NamedIndividual', 'Role']",['Relationship.related_entity2'],,['Relationship.Relationship.related_entity2'],,
Role_Frame_Game_game_player1,"['Role', 'NamedIndividual', 'Role']",['game player1'],,['Game.game player1'],,
Role_Frame_Textile_fibers,"['NamedIndividual', 'Role', 'Role']",['fibers'],,['Textile.fibers'],,
Role_Frame_Law_law_governees,"['Role', 'NamedIndividual', 'Role']",['law_governees'],,['Law.law_governees'],,['people whose actions are governed by the law']
Role_Frame_Verticality_State_of_uprightness,"['NamedIndividual', 'Role', 'Role']",['State_of_uprightness'],,['Verticality.State_of_uprightness'],,
Role_Frame_Bounded_region_exterior,"['NamedIndividual', 'Role', 'Role']",['exterior'],['region'],['Bounded region.exterior'],['Exterior'],
Role_Frame_Addressing_social_problems_power_to_solve_problems,"['Role', 'NamedIndividual', 'Role']",['power_to_solve_problems'],,['Addressing social problems.power_to_solve_problems'],,
Role_Frame_Economic_difficulty_difficulty,"['Role', 'NamedIndividual', 'Role']",['difficulty'],,['Economic difficulty.difficulty'],,['difficulties in achieving economic objective']
Role_Frame_Addressing_social_problems_social_programs,"['Role', 'NamedIndividual', 'Role']",['social_programs'],,['Addressing social problems.social_programs'],,['means for addressing problems']
Role_Frame_Birth_birth_protagonist,"['NamedIndividual', 'Role', 'Role']",['birth_protagonist'],,['Birth.birth_protagonist'],,
Role_Frame_Happiness_happiness,"['Role', 'NamedIndividual', 'Role']",['happiness'],,['Happiness.happiness'],,['the expeirenced emotion']
Role_Frame_Ideology_ideological_domain,"['NamedIndividual', 'Role', 'Role']",['ideological_domain'],,['Ideology.ideological_domain'],,
Role_Frame_Surgery_surgical_procedure,"['Role', 'NamedIndividual', 'Role']",['surgical_procedure'],,['Surgery.surgical_procedure'],,
Role_Frame_Disease_treatment_disease,"['NamedIndividual', 'Role', 'Role']",['disease'],,['Disease treatment.disease'],['Affliction'],
Role_Frame_Object_object_exterior_surface,"['NamedIndividual', 'Role', 'Role']",['object_exterior_surface'],,['Object.object_exterior_surface'],,
Role_Frame_Barrier_path,"['NamedIndividual', 'Role', 'Role']",['path'],,['Barrier.path'],,"[""mover's potential path(s) of motion""]"
Role_Frame_Drugs_drug_dealer,"['NamedIndividual', 'Role', 'Role']",['drug_dealer'],,['Drugs.drug_dealer'],,
Role_Frame_Religious_practice_worshipped_thing,"['Role', 'NamedIndividual', 'Role']",['worshipped thing'],,['Religious practice.worshipped thing'],,['e.g. deity']
Role_Frame_Motion_back_and_forth_motion_path,"['NamedIndividual', 'Role', 'Role']",['motion_path'],,['Motion back and forth.motion_path'],,
Role_Frame_Servitude_authority_master,"['NamedIndividual', 'Role', 'Role']",['master'],,['Servitude authority.master'],,
Role_Frame_Force_application_effector,"['Role', 'NamedIndividual', 'Role']",['effector'],,['Force-application.effector'],,
Role_Frame_Plurality_individual_entities,"['NamedIndividual', 'Role', 'Role']",['individual_entities'],,['Plurality.individual_entities'],,['the individual entities that comprise the plurality']
Role_Frame_Control_scope_of_control,"['Role', 'NamedIndividual', 'Role']",['scope_of_control'],,['Control.scope_of_control'],,
Role_Frame_Animal_life_cycle_animal_life_cycle_death,"['Role', 'NamedIndividual', 'Role']",['animal_life_cycle_death'],,['Animal life cycle.animal_life_cycle_death'],,['(same as human)']
Role_Frame_Overeating_food,"['Role', 'NamedIndividual', 'Role']",['food'],,['Overeating.food'],,
Role_Frame_Causation_causal_process,"['NamedIndividual', 'Role', 'Role']",['causal_process'],['X-schema'],['Causation.causal_process'],,
Role_Frame_Social_group_member,"['NamedIndividual', 'Role', 'Role']",['member'],['Person'],['Social group.member'],,['person or social animal']
Role_Frame_Vehicular_motion_passenger_s_,"['Role', 'NamedIndividual', 'Role']",['passenger(s)'],,['Vehicular motion.passenger(s)'],,
Role_Frame_Election_office,"['NamedIndividual', 'Role', 'Role']",['office'],,['Election.office'],,['the official function which candidates seek to fill']
Role_Frame_Taste_taste_faculty,"['NamedIndividual', 'Role', 'Role']",['taste_faculty'],,['Taste.taste_faculty'],,
Role_Frame_Voting_rights_enfranchised_voter,"['NamedIndividual', 'Role', 'Role']",['enfranchised_voter'],,['Voting rights.enfranchised_voter'],,['person with right to vote']
Role_Frame_Negatively_evaluated_condition_condition,"['Role', 'NamedIndividual', 'Role']",['condition'],,['Negatively evaluated condition.condition'],,['the thing that is being evaluated']
Role_Frame_Race_loser,"['Role', 'NamedIndividual', 'Role']",['loser'],,['Race.loser'],,
Role_Frame_Evaluation_evaluation,"['Role', 'NamedIndividual', 'Role']",['evaluation'],,['Evaluation.evaluation'],,['how basis compares to standard']
Role_Frame_Social_group_membership_fee,"['NamedIndividual', 'Role', 'Role']",['membership_fee'],,['Social group.membership_fee'],,
Role_Frame_Motion_to_a_bounded_region_motion_x_schema,"['Role', 'NamedIndividual', 'Role']",['motion_x-schema'],,['Motion to a bounded region.motion_x-schema'],,
Role_Frame_Love_emotion,"['NamedIndividual', 'Role', 'Role']",['emotion'],,['Love.emotion'],,['the feeling of love']
Role_Frame_Relationship_Relationship_related_entity_1,"['NamedIndividual', 'Role', 'Role']",['Relationship.related_entity_1'],,['Relationship.Relationship.related_entity_1'],,
Role_Frame_Physical_competition_competition_competitor2,"['NamedIndividual', 'Role', 'Role']",['competition_competitor2'],,['Physical competition.competition_competitor2'],,
Role_Frame_Social_group_member_relation,"['NamedIndividual', 'Role', 'Role']",['member_relation'],,['Social group.member_relation'],,
Role_Frame_Fullness_degree_of_fullness,"['NamedIndividual', 'Role', 'Role']",['degree_of_fullness'],['Scale'],['Fullness.degree_of_fullness'],,
Role_Frame_Communication_addressee,"['Role', 'NamedIndividual', 'Role']",['addressee'],,['Communication.addressee'],['Addressee'],
Role_Frame_Complex_process_protagonist2,"['Role', 'NamedIndividual', 'Role']",['protagonist2'],,['Complex_process.protagonist2'],,
Role_Frame_Monetary_evaluation_evaluator,"['Role', 'NamedIndividual', 'Role']",['evaluator'],,['Monetary evaluation.evaluator'],,['the entity imposing the value']
Role_Frame_Restore_to_life_restorative_cause,"['NamedIndividual', 'Role', 'Role']",['restorative_cause'],,['Restore to life.restorative_cause'],,
Role_Frame_Network_network_parts,"['NamedIndividual', 'Role', 'Role']",['network_parts'],,['Network.network_parts'],,
Role_Frame_Cut_act_of_cutting,"['Role', 'NamedIndividual', 'Role']",['act_of_cutting'],['Process'],['Cut.act_of_cutting'],,
Role_Frame_Organization_organization,"['Role', 'NamedIndividual', 'Role']",['organization'],,['Organization.organization'],,
Role_Frame_Harm_effect_of_harm,"['NamedIndividual', 'Role', 'Role']",['effect_of_harm'],,['Harm.effect_of_harm'],,['damage caused by process']
Role_Frame_Belief_belief_relation_status,"['NamedIndividual', 'Role', 'Role']",['belief_relation_status'],,['Belief.belief_relation_status'],,"['very strong', 'not strong)', 'current belief relation status (e.g.']"
Role_Frame_Evaluation_behavior,"['NamedIndividual', 'Role', 'Role']",['behavior'],,['Evaluation.behavior'],,
Role_Frame_Fluid_motion_area,"['NamedIndividual', 'Role', 'Role']",['area'],,['Fluid motion.area'],['Area'],
Role_Frame_Change_of_state_transition_state_value,"['NamedIndividual', 'Role', 'Role']",['transition_state_value'],,['Change of state.transition_state_value'],,['intermediate experienced state value(s)']
Role_Frame_Physical_competition_outcome,"['Role', 'NamedIndividual', 'Role']",['outcome'],,['Physical competition.outcome'],,
Role_Frame_Selection_selection_option,"['Role', 'NamedIndividual', 'Role']",['selection_option'],,['Selection.selection_option'],,
Role_Frame_Affected_motion_motion_x_schema,"['Role', 'NamedIndividual', 'Role']",['motion_x-schema'],,['Affected motion.motion_x-schema'],,
Role_Frame_Self_initiated_state_change_experiencer,"['NamedIndividual', 'Role', 'Role']",['experiencer'],,['Self-initiated state change.experiencer'],,['entity that is experiencing state']
Role_Frame_Purposeful_action_action_x_schema,"['Role', 'NamedIndividual', 'Role']",['action_x-schema'],,['Purposeful action.action_x-schema'],,
Role_Frame_Legislative_action_legislative_actor,"['Role', 'NamedIndividual', 'Role']",['legislative_actor'],,['Legislative action.legislative_actor'],,
Role_Frame_Meaning_cognizer,"['NamedIndividual', 'Role', 'Role']",['cognizer'],['person'],['Meaning.cognizer'],,['person item is meaningful to']
Role_Frame_Self_propelled_motion_to_a_destination_source,"['Role', 'NamedIndividual', 'Role']",['source'],,['Self propelled motion to a destination.source'],,['from Self propelled motion']
Role_Frame_Pride_object_of_pride,"['Role', 'NamedIndividual', 'Role']",['object_of_pride'],,['Pride.object_of_pride'],,
Role_Frame_Visual_evaluation_evaluation_outcome,"['Role', 'NamedIndividual', 'Role']",['evaluation_outcome'],,['Visual evaluation.evaluation_outcome'],,['determination of whether visible properties are those expected']
Role_Frame_Institution_functional_status,"['NamedIndividual', 'Role', 'Role']",['functional_status'],,['Institution.functional_status'],,"[""institution's ability to perform functions""]"
Role_Frame_Child_care_childcare_provider,"['NamedIndividual', 'Role', 'Role']",['childcare_provider'],,['Child care.childcare_provider'],,
Role_Frame_Part_whole_possessor,"['NamedIndividual', 'Role', 'Role']",['possessor'],,['Part whole.possessor'],,
Role_Frame_Object_construction_object_whole,"['Role', 'NamedIndividual', 'Role']",['object_whole'],,['Object construction.object_whole'],,
Role_Frame_Magic_magical_object,"['Role', 'NamedIndividual', 'Role']",['magical_object'],,['Magic.magical_object'],,['e.g. talisman']
Role_Frame_Legislation_enactment_bill,"['NamedIndividual', 'Role', 'Role']",['bill'],,['Legislation enactment.bill'],,['proposed legislation']
Role_Frame_Treating_a_physical_affliction_treated_affliction,"['NamedIndividual', 'Role', 'Role']",['treated_affliction'],,['Treating a physical affliction.treated_affliction'],,
Role_Frame_Government_executive_action_non_normative_executive_actions,"['NamedIndividual', 'Role', 'Role']",['non-normative_executive_actions'],,['Government executive action.non-normative_executive_actions'],,
Role_Frame_Motion_impediments_impediment,"['NamedIndividual', 'Role', 'Role']",['impediment'],,['Motion impediments.impediment'],,
Role_Frame_Leadership_leader_goal,"['Role', 'NamedIndividual', 'Role']",['leader_goal'],,['Leadership.leader_goal'],,
Role_Frame_Possessable_object_possessable_object,"['NamedIndividual', 'Role', 'Role']",['possessable_object'],,['Possessable object.possessable_object'],,
Role_Frame_Machine_power_source,"['Role', 'NamedIndividual', 'Role']",['power_source'],,['Machine.power_source'],,
Role_Frame_Voting_voting_event,"['NamedIndividual', 'Role', 'Role']",['voting_event'],['x-schema'],['Voting.voting_event'],,['the actual voting itself']
Role_Frame_Cause_to_see_perception_perciever,"['NamedIndividual', 'Role', 'Role']",['perception_perciever'],,['Cause to see.perception_perciever'],,
Role_Frame_Being_in_a_Bounded_Region_located_thing,"['NamedIndividual', 'Role', 'Role']",['located_thing'],,['Being in a Bounded Region.located_thing'],,
Role_Frame_Media_media_influencers,"['NamedIndividual', 'Role', 'Role']",['media_influencers'],,['Media.media_influencers'],,
Role_Frame_State_leadership_nation_leaders,"['NamedIndividual', 'Role', 'Role']",['nation_leaders'],,['State leadership.nation_leaders'],,
Role_Frame_Gun_control_controlling_entity,"['NamedIndividual', 'Role', 'Role']",['controlling_entity'],,['Gun control.controlling_entity'],,"['source of controls (and their enforcement)', 'e.g. federal government']"
Role_Frame_Harm_to_living_entity_cause,"['Role', 'NamedIndividual', 'Role']",['cause'],,['Harm to living entity.cause'],['Cause'],
Role_Frame_Humor_humorous_process,"['NamedIndividual', 'Role', 'Role']",['humorous_process'],,['Humor.humorous_process'],,['the unfolding of a humorous event']
Role_Frame_Organization_organization_internal_structure,"['NamedIndividual', 'Role', 'Role']",['organization_internal_structure'],,['Organization.organization_internal_structure'],,
Role_Frame_School_student_s_,"['NamedIndividual', 'Role', 'Role']",['student(s)'],,['School.student(s)'],,
Role_Frame_Work_scenario_employer_objective,"['Role', 'NamedIndividual', 'Role']",['employer_objective'],,['Work scenario.employer_objective'],,
Role_Frame_Harm_to_living_entity_harm_result,"['Role', 'NamedIndividual', 'Role']",['harm_result'],,['Harm to living entity.harm_result'],['Result'],['end state of harmful_effect_process']
Role_Frame_Government_executive_action_executive_action_outcome,"['Role', 'NamedIndividual', 'Role']",['executive_action_outcome'],,['Government executive action.executive_action_outcome'],,
Role_Frame_Motion_along_a_path_path_of_motion,"['NamedIndividual', 'Role', 'Role']",['path_of_motion'],,['Motion_along_a_path.path_of_motion'],,
Role_Frame_Impoverished_experiencer,"['NamedIndividual', 'Role', 'Role']",['experiencer'],,['Impoverished.experiencer'],,['poor person(s)']
Role_Frame_Passion_passion_stimulus,"['Role', 'NamedIndividual', 'Role']",['passion_stimulus'],,['Passion.passion_stimulus'],,['the entity that the experiencer is passionate about']
Role_Frame_Fluid_motion_goal,"['NamedIndividual', 'Role', 'Role']",['goal'],,['Fluid motion.goal'],['Goal'],
Role_Frame_System_system_x_schema,"['Role', 'NamedIndividual', 'Role']",['system_x-schema'],,['System.system_x-schema'],,
Role_Frame_Complex_physical_object_object_location,"['NamedIndividual', 'Role', 'Role']",['object_location'],,['Complex physical object.object_location'],,
Role_Frame_Forced_motion_goal,"['NamedIndividual', 'Role', 'Role']",['goal'],,['Forced motion.goal'],,
Role_Frame_Motion_to_a_bounded_region_mover,"['NamedIndividual', 'Role', 'Role']",['mover'],,['Motion to a bounded region.mover'],,
Role_Frame_Dissect_dissected_entity_parts,"['NamedIndividual', 'Role', 'Role']",['dissected_entity_parts'],,['Dissect.dissected_entity_parts'],,
Role_Frame_Economic_status_intermediate_status,"['Role', 'NamedIndividual', 'Role']",['intermediate_status'],,['Economic status.intermediate_status'],,
Role_Frame_Media_media_audience,"['Role', 'NamedIndividual', 'Role']",['media_audience'],,['Media.media_audience'],,
Role_Frame_Hunger_experiencer,"['NamedIndividual', 'Role', 'Role']",['experiencer'],,['Hunger.experiencer'],,['the animate entity that is experiencing hunger_sensation']
Role_Frame_Biological_entity_body,"['Role', 'NamedIndividual', 'Role']",['body'],,['Biological entity.body'],,['physical body']
Role_Frame_Gun_control_legislation_opponenent_of_legislation,"['Role', 'NamedIndividual', 'Role']",['opponenent_of_legislation'],,['Gun control legislation.opponenent_of_legislation'],,
Role_Frame_Journey_journey_companion,"['NamedIndividual', 'Role', 'Role']",['journey_companion'],['entity'],['Journey.journey_companion'],,
Role_Frame_Institution_authority_structure,"['NamedIndividual', 'Role', 'Role']",['authority_structure'],,['Institution.authority_structure'],,
Role_Frame_Beauty_evaluator_state_of_mind,"['NamedIndividual', 'Role', 'Role']",['evaluator state of mind'],,['Beauty.evaluator state of mind'],,
Role_Frame_Addressing_social_problems_honest_citizens,"['NamedIndividual', 'Role', 'Role']",['honest_citizens'],,['Addressing social problems.honest_citizens'],,
Role_Frame_Reciprocation_reciprocity_recipient,"['NamedIndividual', 'Role', 'Role']",['reciprocity_recipient'],,['Reciprocation.reciprocity_recipient'],,
Role_Frame_Disease_treatment_cure,"['NamedIndividual', 'Role', 'Role']",['cure'],,['Disease treatment.cure'],,
