Article,,Article_col,Sentence,Tokens,Borderline_metaphor,Real_metaphors,Frame_label,Token_lemma,is_target,distance_from_target
272,8355,272,1,are,0,0,Existence,be,False,-4
272,8356,272,1,times,0,0,Frequency,time,False,-3
272,8357,272,1,I,0,0,_,I,False,-2
272,8358,272,1,just,0,0,_,just,False,-1
272,8359,272,1,burn,1,1,Fire_burning,burn,True,0
272,8360,272,1,with,1,0,_,with,False,1
272,8361,272,1,hate,0,0,Experiencer_focus,hate,False,2
272,8362,272,1,.,0,0,_,.,False,3
272,8363,272,2,Excuse,0,0,Judgment_direct_address,excuse,False,4
272,8364,272,2,me,0,0,_,I,False,5
272,8365,272,2,",",0,0,_,",",False,6
272,8366,272,2,Ma'am,0,0,_,Ma'am,False,7
272,8367,272,2,!,0,0,_,!,False,8
272,8368,272,3,In,1,0,Temporal_collocation,in,False,9
272,8369,272,3,those,1,0,_,those,False,10
272,8370,272,3,times,0,0,_,time,False,11
272,8371,272,3,...,0,0,_,...,False,12
272,8372,272,3,God,0,0,_,God,False,13
272,8373,272,3,forbid,0,0,Deny_or_grant_permission,forbid,False,14
272,8374,272,3,",",0,0,_,",",False,15
273,8375,273,0,!,0,0,_,!,False,-13
273,8376,273,1,-,0,0,_,-,False,-12
273,8377,273,1,Look,1,0,Perception_active,look,False,-11
273,8378,273,1,to,1,0,_,to,False,-10
273,8379,273,1,your,0,0,_,your,False,-9
273,8380,273,1,own,0,0,_,own,False,-8
273,8381,273,1,marriage,0,0,Forming_relationships,marriage,False,-7
273,8382,273,1,.,0,0,_,.,False,-6
273,8383,273,2,How,0,0,_,how,False,-5
273,8384,273,2,are,0,0,_,be,False,-4
273,8385,273,2,you,0,0,_,you,False,-3
273,8386,273,2,?,0,0,_,?,False,-2
273,8387,273,3,-,0,0,_,-,False,-1
273,8388,273,3,Burning,0,0,Fire_burning,burn,True,0
273,8389,273,3,.,0,0,_,.,False,1
273,8390,273,4,Burning,1,1,Fire_burning,burn,True,2
273,8391,273,4,with,1,0,_,with,False,3
273,8392,273,4,impatience,0,0,Experiencer_focus,impatience,False,4
273,8393,273,4,.,0,0,_,.,False,5
273,8394,273,5,-,0,0,_,-,False,6
273,8395,273,5,My,0,0,_,my,False,7
273,8396,273,5,Lady,0,0,_,Lady,False,8
273,8397,273,5,",",0,0,_,",",False,9
273,8398,273,5,Archbishop,0,0,_,archbishop,False,10
273,8399,273,5,Warham,0,0,_,Warham,False,11
273,8400,273,5,and,0,0,_,and,False,12
273,8401,273,5,Bishop,0,0,_,Bishop,False,13
273,8402,273,5,Tunstall,0,0,_,Tunstall,False,14
273,8403,273,5,are,0,0,_,be,False,15
273,8404,273,5,here,0,0,Locative_relation,here,False,16
273,8405,273,5,to,0,0,_,to,False,17
274,8406,274,0,...,0,0,_,...,False,-15
274,8407,274,0,At,0,0,Proportional_quantity,at,False,-14
274,8408,274,0,least,0,0,_,least,False,-13
274,8409,274,0,from,0,0,_,from,False,-12
274,8410,274,0,the,0,0,_,the,False,-11
274,8411,274,0,side,0,0,Part_orientational,side,False,-10
274,8412,274,0,view,0,0,_,view,False,-9
274,8413,274,0,.,0,0,_,.,False,-8
274,8414,274,1,His,0,0,_,his,False,-7
274,8415,274,1,eyes,0,0,Body_parts,eye,False,-6
274,8416,274,1,",",0,0,_,",",False,-5
274,8417,274,1,black,0,0,Color,black,False,-4
274,8418,274,1,as,0,0,_,as,False,-3
274,8419,274,1,sin,0,0,_,sin,False,-2
274,8420,274,1,and,0,0,_,and,False,-1
274,8421,274,1,burning,1,1,Fire_burning,burn,True,0
274,8422,274,1,with,1,0,_,with,False,1
274,8423,274,1,lust,0,0,Experiencer_focus,lust,False,2
274,8424,274,1,.,0,0,_,.,False,3
274,8425,274,2,Christian,0,0,_,christian,False,4
274,8426,274,2,felt,0,0,Perception_experience,feel,False,5
274,8427,274,2,his,0,0,_,his,False,6
274,8428,274,2,man,0,0,People,man,False,7
274,8429,274,2,heat,1,1,_,heat,False,8
274,8430,274,2,rise,1,0,Change_position_on_a_scale,rise,False,9
274,8431,274,2,within,1,0,Interior_profile_relation,within,False,10
274,8432,274,2,his,0,0,_,his,False,11
274,8433,274,2,being,0,0,_,be,False,12
274,8434,274,2,.,0,0,_,.,False,13
274,8435,274,3,Suddenly,0,0,_,suddenly,False,14
274,8436,274,3,",",0,0,_,",",False,15
275,8437,275,0,.,0,0,_,.,False,-3
275,8438,275,1,My,0,0,_,my,False,-2
275,8439,275,1,eyes,0,0,Body_parts,eye,False,-1
275,8440,275,1,burn,1,0,Fire_burning,burn,True,0
275,8441,275,1,from,1,0,_,from,False,1
275,8442,275,1,tears,0,0,Body_parts,tear,False,2
275,8443,275,1,",",0,0,_,",",False,3
275,8444,275,1,my,0,0,_,my,False,4
275,8445,275,1,heart,0,0,Body_parts,heart,False,5
275,8446,275,1,burns,1,0,Fire_burning,burn,True,6
275,8447,275,1,with,1,0,_,with,False,7
275,8448,275,1,envy,0,0,Experiencer_focus,envy,False,8
275,8449,275,1,",",0,0,_,",",False,9
275,8450,275,1,my,0,0,_,my,False,10
275,8451,275,1,face,0,0,Body_parts,face,False,11
275,8452,275,1,burns,1,1,Fire_burning,burn,True,12
275,8453,275,1,with,1,0,_,with,False,13
275,8454,275,1,shame,0,0,Experiencer_focus,shame,False,14
275,8455,275,1,.,0,0,_,.,False,15
275,8456,275,2,#,0,0,_,#,False,16
275,8457,275,2,I,0,0,_,I,False,17
275,8458,275,2,'m,0,0,_,',False,18
275,8459,275,2,still,0,0,Continued_state_of_affairs,still,False,19
275,8460,275,2,angry,0,0,Emotion_directed,angry,False,20
275,8461,275,2,.,0,0,_,.,False,21
275,8462,275,3,I,0,0,_,I,False,22
275,8463,275,3,had,0,0,_,have,False,23
275,8464,275,3,hoped,0,0,Desiring,hope,False,24
275,8465,275,3,it,0,0,_,it,False,25
275,8466,275,3,would,0,0,_,would,False,26
275,8467,275,3,lighten,1,1,_,lighten,False,27
276,8468,276,0,we,0,0,_,we,False,-17
276,8469,276,0,were,0,0,_,be,False,-16
276,8470,276,0,*,0,0,_,*,False,-15
276,8471,276,0,never,0,0,Frequency,never,False,-14
276,8472,276,0,*,0,0,_,*,False,-13
276,8473,276,0,even,0,0,_,even,False,-12
276,8474,276,0,close,1,0,Social_connection,close,False,-11
276,8475,276,0,to,1,0,_,to,False,-10
276,8476,276,0,being,0,0,_,be,False,-9
276,8477,276,0,poor,0,0,Wealthiness,poor,False,-8
276,8478,276,0,.,0,0,_,.,False,-7
276,8479,276,1,Reading,0,0,Reading_activity,read,False,-6
276,8480,276,1,that,1,0,_,that,False,-5
276,8481,276,1,post,0,0,Text,post,False,-4
276,8482,276,1,made,1,0,Causation,make,False,-3
276,8483,276,1,me,0,0,_,I,False,-2
276,8484,276,1,almost,0,0,_,almost,False,-1
276,8485,276,1,burn,1,1,Fire_burning,burn,True,0
276,8486,276,1,with,1,0,_,with,False,1
276,8487,276,1,shame,0,0,Experiencer_focus,shame,False,2
276,8488,276,1,for,0,0,_,for,False,3
276,8489,276,1,having,0,0,Possession,have,False,4
276,8490,276,1,the,0,0,_,the,False,5
276,8491,276,1,things,0,0,Entity,thing,False,6
276,8492,276,1,we,0,0,_,we,False,7
276,8493,276,1,have,0,0,Possession,have,False,8
276,8494,276,1,",",0,0,_,",",False,9
276,8495,276,1,which,0,0,_,which,False,10
276,8496,276,1,we,0,0,_,we,False,11
276,8497,276,1,do,0,0,_,do,False,12
276,8498,276,1,not,0,0,_,not,False,13
276,8499,276,1,NEED,0,0,Needing,need,False,14
276,8500,276,1,",",0,0,_,",",False,15
277,8501,277,0,for,0,0,_,for,False,-15
277,8502,277,0,any,0,0,_,any,False,-14
277,8503,277,0,mannerism,0,0,Type,mannerism,False,-13
277,8504,277,0,that,0,0,_,that,False,-12
277,8505,277,0,might,0,0,Likelihood,might,False,-11
277,8506,277,0,betray,1,1,Compliance,betray,False,-10
277,8507,277,0,my,0,0,_,my,False,-9
277,8508,277,0,homosexuality,0,0,_,homosexuality,False,-8
277,8509,277,0,.,0,0,_,.,False,-7
277,8510,277,1,For,0,0,_,for,False,-6
277,8511,277,1,years,0,0,Measure_duration,year,False,-5
277,8512,277,1,",",0,0,_,",",False,-4
277,8513,277,1,my,0,0,_,my,False,-3
277,8514,277,1,cheeks,0,0,Body_parts,cheek,False,-2
277,8515,277,1,would,0,0,_,would,False,-1
277,8516,277,1,burn,1,0,Fire_burning,burn,True,0
277,8517,277,1,with,1,0,_,with,False,1
277,8518,277,1,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
277,8519,277,1,if,0,0,_,if,False,3
277,8520,277,1,I,0,0,_,I,False,4
277,8521,277,1,ever,0,0,_,ever,False,5
277,8522,277,1,looked,0,0,Perception_active,look,False,6
277,8523,277,1,back,0,0,Remembering_experience,back,False,7
277,8524,277,1,on,1,0,_,on,False,8
277,8525,277,1,these,1,0,_,these,False,9
277,8526,277,1,journal,0,0,Text,journal,False,10
277,8527,277,1,pages,0,0,Text,page,False,11
277,8528,277,1,.,0,0,_,.,False,12
277,8529,277,2,I,0,0,_,I,False,13
277,8530,277,2,hated,0,0,Experiencer_focus,hate,False,14
277,8531,277,2,this,0,0,_,this,False,15
278,8532,278,0,touched,0,0,Manipulation,touch,False,-15
278,8533,278,0,me,0,0,_,I,False,-14
278,8534,278,0,...,0,0,_,...,False,-13
278,8535,278,0,it,0,0,_,it,False,-12
278,8536,278,0,felt,1,0,Feeling,feel,False,-11
278,8537,278,0,good,0,0,Desirability,good,False,-10
278,8538,278,0,",",0,0,_,",",False,-9
278,8539,278,0,``,0,0,_,`,False,-8
278,8540,278,0,he,0,0,_,he,False,-7
278,8541,278,0,felt,1,0,Feeling,feel,False,-6
278,8542,278,0,as,0,0,_,as,False,-5
278,8543,278,0,if,0,0,_,if,False,-4
278,8544,278,0,his,0,0,_,his,False,-3
278,8545,278,0,cheeks,0,0,Body_parts,cheek,False,-2
278,8546,278,0,were,0,0,_,be,False,-1
278,8547,278,0,burning,1,1,Fire_burning,burn,True,0
278,8548,278,0,with,1,0,_,with,False,1
278,8549,278,0,embarrassment.,0,0,Experiencer_focus,embarrassment,False,2
278,8550,278,0,``,0,0,_,`,False,3
278,8551,278,1,It,0,0,_,it,False,4
278,8552,278,1,felt,1,0,Feeling,feel,False,5
278,8553,278,1,good,0,0,Desirability,good,False,6
278,8554,278,1,and,0,0,_,and,False,7
278,8555,278,1,you,0,0,_,you,False,8
278,8556,278,1,glowed,0,0,Location_of_light,glow,False,9
278,8557,278,1,and,0,0,_,and,False,10
278,8558,278,1,--,0,0,_,--,False,11
278,8559,278,1,and,0,0,_,and,False,12
278,8560,278,1,then,0,0,Temporal_collocation,then,False,13
278,8561,278,1,you,0,0,_,you,False,14
279,8562,279,0,?,0,0,_,?,False,-15
279,8563,279,1,You,0,0,_,you,False,-14
279,8564,279,1,hoping,0,0,Desiring,hope,False,-13
279,8565,279,1,to,0,0,_,to,False,-12
279,8566,279,1,get,0,0,Getting,get,False,-11
279,8567,279,1,a,0,0,_,a,False,-10
279,8568,279,1,quickie,0,0,_,quickie,False,-9
279,8569,279,1,",",0,0,_,",",False,-8
279,8570,279,1,Doc,0,0,_,doc,False,-7
279,8571,279,1,?,0,0,_,?,False,-6
279,8572,279,1,``,0,0,_,`,False,-5
279,8573,279,2,#,0,0,_,#,False,-4
279,8574,279,2,Blair,0,0,_,Blair,False,-3
279,8575,279,2,'s,0,0,_,be,False,-2
279,8576,279,2,face,0,0,Body_parts,face,False,-1
279,8577,279,2,burned,1,1,Fire_burning,burn,True,0
279,8578,279,2,with,1,0,_,with,False,1
279,8579,279,2,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
279,8580,279,2,as,0,0,_,as,False,3
279,8581,279,2,he,0,0,_,he,False,4
279,8582,279,2,wondered,0,0,Cogitation,wonder,False,5
279,8583,279,2,how,0,0,_,how,False,6
279,8584,279,2,she,0,0,_,she,False,7
279,8585,279,2,'d,0,0,_,would,False,8
279,8586,279,2,guessed,0,0,Coming_to_believe,guess,False,9
279,8587,279,2,his,0,0,_,his,False,10
279,8588,279,2,thoughts,0,0,Cogitation,thought,False,11
279,8589,279,2,so,0,0,_,so,False,12
279,8590,279,2,accurately,0,0,_,accurately,False,13
279,8591,279,2,.,0,0,_,.,False,14
279,8592,279,3,#,0,0,_,#,False,15
280,8593,280,0,a,0,0,_,a,False,-15
280,8594,280,0,gale-force,1,1,_,gale,False,-14
280,8595,280,0,temper,0,0,_,temper,False,-13
280,8596,280,0,tantrum,0,0,_,tantrum,False,-12
280,8597,280,0,.,0,0,_,.,False,-11
280,8598,280,1,Everyone,0,0,_,everyone,False,-10
280,8599,280,1,'s,0,0,_,be,False,-9
280,8600,280,1,looking,0,0,Perception_active,look,False,-8
280,8601,280,1,at,1,0,_,at,False,-7
280,8602,280,1,you,0,0,_,you,False,-6
280,8603,280,1,",",0,0,_,",",False,-5
280,8604,280,1,and,0,0,_,and,False,-4
280,8605,280,1,your,0,0,_,your,False,-3
280,8606,280,1,face,0,0,Body_parts,face,False,-2
280,8607,280,1,is,0,0,_,be,False,-1
280,8608,280,1,burning,1,1,Fire_burning,burn,True,0
280,8609,280,1,with,1,0,_,with,False,1
280,8610,280,1,embarrassment,0,0,Experiencer_focus,embarrassment,False,2
280,8611,280,1,.,0,0,_,.,False,3
280,8612,280,2,#,0,0,_,#,False,4
280,8613,280,2,Could,0,0,Possibility,could,False,5
280,8614,280,2,you,0,0,_,you,False,6
280,8615,280,2,have,0,0,_,have,False,7
280,8616,280,2,prevented,0,0,Preventing_or_letting,prevent,False,8
280,8617,280,2,the,0,0,_,the,False,9
280,8618,280,2,tantrum,0,0,_,tantrum,False,10
280,8619,280,2,?,0,0,_,?,False,11
280,8620,280,3,What,0,0,_,what,False,12
280,8621,280,3,'s,0,0,_,be,False,13
280,8622,280,3,the,0,0,_,the,False,14
280,8623,280,3,best,0,0,Desirability,good,False,15
281,8624,281,0,the,0,0,_,the,False,-15
281,8625,281,0,silent,0,0,_,silent,False,-14
281,8626,281,0,still,0,0,Continued_state_of_affairs,still,False,-13
281,8627,281,0,remains,0,0,Remainder,remain,False,-12
281,8628,281,0,",",0,0,_,",",False,-11
281,8629,281,0,an,0,0,_,an,False,-10
281,8630,281,0,army,1,1,Military,army,False,-9
281,8631,281,0,of,0,0,_,of,False,-8
281,8632,281,0,anti-adobeans,0,0,_,anti,False,-7
281,8633,281,0,are,0,0,_,be,False,-6
281,8634,281,0,emerging,1,1,Coming_to_be,emerge,False,-5
281,8635,281,0,",",0,0,_,",",False,-4
281,8636,281,0,social,0,0,_,social,False,-3
281,8637,281,0,networks,0,0,Network,network,False,-2
281,8638,281,0,are,0,0,_,be,False,-1
281,8639,281,0,burning,1,1,Fire_burning,burn,True,0
281,8640,281,0,with,1,0,_,with,False,1
281,8641,281,0,anger,0,0,Emotion_directed,anger,False,2
281,8642,281,0,about,1,0,Topic,about,False,3
281,8643,281,0,the,0,0,_,the,False,4
281,8644,281,0,bad,0,0,Desirability,bad,False,5
281,8645,281,0,direction,1,1,_,direction,False,6
281,8646,281,0,taken,1,0,_,take,False,7
281,8647,281,0,and,0,0,_,and,False,8
281,8648,281,0,the,0,0,_,the,False,9
281,8649,281,0,bad,0,0,Desirability,bad,False,10
281,8650,281,0,PR,0,0,_,pr,False,11
281,8651,281,0,announcements,0,0,Statement,announcement,False,12
281,8652,281,0,...,0,0,_,...,False,13
281,8653,281,0,and,0,0,_,and,False,14
281,8654,281,0,I,0,0,_,I,False,15
282,8655,282,0,.,0,0,_,.,False,-15
282,8656,282,1,Because,0,0,Causation,because,False,-14
282,8657,282,1,email,0,0,Text,email,False,-13
282,8658,282,1,can,0,0,Capability,can,False,-12
282,8659,282,1,be,0,0,_,be,False,-11
282,8660,282,1,composed,0,0,Building,compose,False,-10
282,8661,282,1,",",0,0,_,",",False,-9
282,8662,282,1,mailed,0,0,Sending,mail,False,-8
282,8663,282,1,",",0,0,_,",",False,-7
282,8664,282,1,and,0,0,_,and,False,-6
282,8665,282,1,received,0,0,Receiving,receive,False,-5
282,8666,282,1,while,0,0,Temporal_collocation,while,False,-4
282,8667,282,1,both,0,0,Quantified_mass,both,False,-3
282,8668,282,1,parties,0,0,Aggregate,party,False,-2
282,8669,282,1,are,0,0,_,be,False,-1
282,8670,282,1,burning,1,1,Fire_burning,burn,True,0
282,8671,282,1,with,1,0,_,with,False,1
282,8672,282,1,anger,0,0,Emotion_directed,anger,False,2
282,8673,282,1,",",0,0,_,",",False,3
282,8674,282,1,as,0,0,_,as,False,4
282,8675,282,1,opposed,0,0,_,oppose,False,5
282,8676,282,1,to,1,0,_,to,False,6
282,8677,282,1,letters,0,0,Text,letter,False,7
282,8678,282,1,that,0,0,_,that,False,8
282,8679,282,1,require,0,0,Have_as_requirement,require,False,9
282,8680,282,1,delays,0,0,Change_event_time,delay,False,10
282,8681,282,1,",",0,0,_,",",False,11
282,8682,282,1,it,0,0,_,it,False,12
282,8683,282,1,often,0,0,Frequency,often,False,13
282,8684,282,1,throws,1,0,Cause_motion,throw,False,14
282,8685,282,1,gasoline,1,1,Substance,gasoline,False,15
283,8686,283,0,prepared,0,0,Activity_prepare,prepare,False,-14
283,8687,283,0,it,0,0,_,it,False,-13
283,8688,283,0,for,0,0,_,for,False,-12
283,8689,283,0,the,0,0,_,the,False,-11
283,8690,283,0,one,0,0,_,one,False,-10
283,8691,283,0,who,0,0,_,who,False,-9
283,8692,283,0,had,0,0,_,have,False,-8
283,8693,283,0,come,0,0,Arriving,come,False,-7
283,8694,283,0,to,0,0,_,to,False,-6
283,8695,283,0,him.,0,0,_,he,False,-5
283,8696,283,0,``,0,0,_,`,False,-4
283,8697,283,1,#,0,0,_,#,False,-3
283,8698,283,1,5,0,0,_,5,False,-2
283,8699,283,1,David,0,0,_,David,False,-1
283,8700,283,1,burned,1,1,Cause_harm,burn,True,0
283,8701,283,1,with,1,0,_,with,False,1
283,8702,283,1,anger,0,0,Emotion_directed,anger,False,2
283,8703,283,1,against,1,0,Taking_sides,against,False,3
283,8704,283,1,the,0,0,_,the,False,4
283,8705,283,1,man,0,0,People,man,False,5
283,8706,283,1,and,0,0,_,and,False,6
283,8707,283,1,said,0,0,Statement,say,False,7
283,8708,283,1,to,1,0,_,to,False,8
283,8709,283,1,Nathan,0,0,_,Nathan,False,9
283,8710,283,1,",",0,0,_,",",False,10
283,8711,283,1,``,0,0,_,`,False,11
283,8712,283,1,As,0,0,_,as,False,12
283,8713,283,1,surely,0,0,Likelihood,surely,False,13
283,8714,283,1,as,0,0,_,as,False,14
283,8715,283,1,the,0,0,_,the,False,15
284,8716,284,0,;,0,0,_,;,False,-15
284,8717,284,0,his,0,0,_,his,False,-14
284,8718,284,0,spirit,1,1,_,spirit,False,-13
284,8719,284,0,was,0,0,_,be,False,-12
284,8720,284,0,stirred,1,1,Cause_to_start,stir,False,-11
284,8721,284,0,up,1,0,_,up,False,-10
284,8722,284,0,;,0,0,_,;,False,-9
284,8723,284,0,his,0,0,_,his,False,-8
284,8724,284,0,heart,1,0,_,heart,False,-7
284,8725,284,0,was,0,0,_,be,False,-6
284,8726,284,0,hot,1,0,Ambient_temperature,hot,False,-5
284,8727,284,0,within,1,0,Interior_profile_relation,within,False,-4
284,8728,284,0,him,0,0,_,he,False,-3
284,8729,284,0,;,0,0,_,;,False,-2
284,8730,284,0,he,0,0,_,he,False,-1
284,8731,284,0,burned,1,1,Fire_burning,burn,True,0
284,8732,284,0,with,1,0,_,with,False,1
284,8733,284,0,anger,0,0,Emotion_directed,anger,False,2
284,8734,284,0,against,1,0,Taking_sides,against,False,3
284,8735,284,0,those,1,0,_,those,False,4
284,8736,284,0,men,0,0,People,man,False,5
284,8737,284,0,;,0,0,_,;,False,6
284,8738,284,0,he,0,0,_,he,False,7
284,8739,284,0,was,0,0,_,be,False,8
284,8740,284,0,all,0,0,_,all,False,9
284,8741,284,0,on,1,0,Setting_fire,on,False,10
284,8742,284,0,fire,1,0,Fire_burning,fire,False,11
284,8743,284,0,",",0,0,_,",",False,12
284,8744,284,0,as,0,0,_,as,False,13
284,8745,284,0,it,0,0,_,it,False,14
284,8746,284,0,were,0,0,_,be,False,15
285,8747,285,0,man,0,0,People,man,False,-15
285,8748,285,0,she,0,0,_,she,False,-14
285,8749,285,0,'s,0,0,_,be,False,-13
285,8750,285,0,ever,0,0,_,ever,False,-12
285,8751,285,0,really,0,0,_,really,False,-11
285,8752,285,0,seen,0,0,Perception_experience,see,False,-10
285,8753,285,0,who,0,0,_,who,False,-9
285,8754,285,0,is,0,0,_,be,False,-8
285,8755,285,0,not,0,0,_,not,False,-7
285,8756,285,0,her,0,0,_,she,False,-6
285,8757,285,0,father,0,0,Kinship,father,False,-5
285,8758,285,0,.,0,0,_,.,False,-4
285,8759,285,1,This,1,0,_,this,False,-3
285,8760,285,1,gets,1,0,Transition_to_state,get,False,-2
285,8761,285,1,Pa,0,0,_,Pa,False,-1
285,8762,285,1,burning,1,1,Fire_burning,burn,True,0
285,8763,285,1,with,1,0,_,with,False,1
285,8764,285,1,anger,0,0,Emotion_directed,anger,False,2
285,8765,285,1,and,0,0,_,and,False,3
285,8766,285,1,hatred,0,0,Experiencer_focus,hatred,False,4
285,8767,285,1,quickly,0,0,Taking_time,quickly,False,5
285,8768,285,1,.,0,0,_,.,False,6
285,8769,285,2,From,1,0,Time_vector,from,False,7
285,8770,285,2,this,1,0,_,this,False,8
285,8771,285,2,point,1,0,_,point,False,9
285,8772,285,2,on,1,0,_,on,False,10
285,8773,285,2,",",0,0,_,",",False,11
285,8774,285,2,the,0,0,_,the,False,12
285,8775,285,2,reader,0,0,_,reader,False,13
285,8776,285,2,knows,0,0,Awareness,know,False,14
285,8777,285,2,that,0,0,_,that,False,15
286,8778,286,0,press,0,0,Cause_motion,press,False,-15
286,8779,286,0,me,0,0,_,I,False,-14
286,8780,286,0,up,0,0,_,up,False,-13
286,8781,286,0,against,0,0,_,against,False,-12
286,8782,286,0,the,0,0,_,the,False,-11
286,8783,286,0,cold,0,0,Ambient_temperature,cold,False,-10
286,8784,286,0,plaster,0,0,_,plaster,False,-9
286,8785,286,0,in,0,0,Interior_profile_relation,in,False,-8
286,8786,286,0,the,0,0,_,the,False,-7
286,8787,286,0,hallway,0,0,Connecting_architecture,hallway,False,-6
286,8788,286,0,",",0,0,_,",",False,-5
286,8789,286,0,my,0,0,_,my,False,-4
286,8790,286,0,face,0,0,Body_parts,face,False,-3
286,8791,286,0,and,0,0,_,and,False,-2
286,8792,286,0,neck,0,0,Body_parts,neck,False,-1
286,8793,286,0,burn,1,0,Fire_burning,burn,True,0
286,8794,286,0,with,1,0,_,with,False,1
286,8795,286,0,desire,0,0,Desiring,desire,False,2
286,8796,286,0,.,0,0,_,.,False,3
286,8797,286,1,I,0,0,_,I,False,4
286,8798,286,1,push,0,0,Cause_motion,push,False,5
286,8799,286,1,my,0,0,_,my,False,6
286,8800,286,1,ass,0,0,Body_parts,ass,False,7
286,8801,286,1,into,0,0,_,into,False,8
286,8802,286,1,you,0,0,_,you,False,9
286,8803,286,1,",",0,0,_,",",False,10
286,8804,286,1,carefully,0,0,_,carefully,False,11
286,8805,286,1,",",0,0,_,",",False,12
286,8806,286,1,not,0,0,_,not,False,13
286,8807,286,1,wanting,0,0,Desiring,want,False,14
286,8808,286,1,to,0,0,_,to,False,15
287,8809,287,0,.,0,0,_,.,False,-15
287,8810,287,1,Beethoven,0,0,_,Beethoven,False,-14
287,8811,287,1,",",0,0,_,",",False,-13
287,8812,287,1,who,0,0,_,who,False,-12
287,8813,287,1,had,0,0,_,have,False,-11
287,8814,287,1,wanted,0,0,Desiring,want,False,-10
287,8815,287,1,to,0,0,_,to,False,-9
287,8816,287,1,hold,1,0,_,hold,False,-8
287,8817,287,1,a,0,0,_,a,False,-7
287,8818,287,1,concert,0,0,Performing_arts,concert,False,-6
287,8819,287,1,for,0,0,_,for,False,-5
287,8820,287,1,a,0,0,_,a,False,-4
287,8821,287,1,long,1,0,Duration_description,long,False,-3
287,8822,287,1,time,0,0,Measure_duration,time,False,-2
287,8823,287,1,",",0,0,_,",",False,-1
287,8824,287,1,burned,1,1,Fire_burning,burn,True,0
287,8825,287,1,with,1,0,_,with,False,1
287,8826,287,1,desire,0,0,Desiring,desire,False,2
287,8827,287,1,to,0,0,_,to,False,3
287,8828,287,1,visit,0,0,Arriving,visit,False,4
287,8829,287,1,London,0,0,_,London,False,5
287,8830,287,1,.,0,0,_,.,False,6
287,8831,287,2,The,0,0,_,the,False,7
287,8832,287,2,British,0,0,_,british,False,8
287,8833,287,2,Philharmonic,0,0,_,philharmonic,False,9
287,8834,287,2,sent,0,0,Sending,send,False,10
287,8835,287,2,him,0,0,_,he,False,11
287,8836,287,2,an,0,0,_,an,False,12
287,8837,287,2,official,0,0,_,official,False,13
287,8838,287,2,invitation,0,0,Request,invitation,False,14
287,8839,287,2,.,0,0,_,.,False,15
288,8840,288,0,supposed,0,0,_,suppose,False,-15
288,8841,288,0,to,0,0,_,to,False,-14
288,8842,288,0,invest,0,0,_,invest,False,-13
288,8843,288,0,in,1,0,_,in,False,-12
288,8844,288,0,",",0,0,_,",",False,-11
288,8845,288,0,not,0,0,_,not,False,-10
288,8846,288,0,seeing,1,0,Perception_experience,see,False,-9
288,8847,288,0,the,0,0,_,the,False,-8
288,8848,288,0,breakthrough,1,1,Progression,breakthrough,False,-7
288,8849,288,0,that,0,0,_,that,False,-6
288,8850,288,0,they,0,0,_,they,False,-5
288,8851,288,0,are,0,0,_,be,False,-4
288,8852,288,0,wanting,0,0,Desiring,want,False,-3
288,8853,288,0,;,0,0,_,;,False,-2
288,8854,288,0,hearts,0,0,_,heart,False,-1
288,8855,288,0,burning,1,1,Fire_burning,burn,True,0
288,8856,288,0,with,1,0,_,with,False,1
288,8857,288,0,passion,0,0,_,passion,False,2
288,8858,288,0,but,0,0,_,but,False,3
288,8859,288,0,feeling,1,0,Feeling,feel,False,4
288,8860,288,0,a,0,0,Degree,a,False,5
288,8861,288,0,little,0,0,Degree,little,False,6
288,8862,288,0,clueless,0,0,Awareness,clueless,False,7
288,8863,288,0,as,0,0,_,as,False,8
288,8864,288,0,to,1,0,_,to,False,9
288,8865,288,0,what,0,0,_,what,False,10
288,8866,288,0,to,0,0,_,to,False,11
288,8867,288,0,do,0,0,_,do,False,12
288,8868,288,0,with,1,0,_,with,False,13
