name,hasName,hasRoleType,label,correspondsToFrameElement,hasDefinition
Role_Frame_Dissect_dissected_entity_parts,['dissected_entity_parts'],,['Dissect.dissected_entity_parts'],,
Role_Frame_Economic_status_intermediate_status,['intermediate_status'],,['Economic status.intermediate_status'],,
Role_Frame_Media_media_audience,['media_audience'],,['Media.media_audience'],,
Role_Frame_Hunger_experiencer,['experiencer'],,['Hunger.experiencer'],,['the animate entity that is experiencing hunger_sensation']
Role_Frame_Biological_entity_body,['body'],,['Biological entity.body'],,['physical body']
Role_Frame_Gun_control_legislation_opponenent_of_legislation,['opponenent_of_legislation'],,['Gun control legislation.opponenent_of_legislation'],,
Role_Frame_Journey_journey_companion,['journey_companion'],['entity'],['Journey.journey_companion'],,
Role_Frame_Institution_authority_structure,['authority_structure'],,['Institution.authority_structure'],,
Role_Frame_Beauty_evaluator_state_of_mind,['evaluator state of mind'],,['Beauty.evaluator state of mind'],,
Role_Frame_Addressing_social_problems_honest_citizens,['honest_citizens'],,['Addressing social problems.honest_citizens'],,
Role_Frame_Reciprocation_reciprocity_recipient,['reciprocity_recipient'],,['Reciprocation.reciprocity_recipient'],,
Role_Frame_Disease_treatment_cure,['cure'],,['Disease treatment.cure'],,
Role_Frame_Selection_selector,['selector'],,['Selection.selector'],,
Role_Frame_Attribute_entity,['entity'],,['Attribute.entity'],['Entity'],['entity that attribute is identified with']
Role_Frame_Competition_competiition_outcome,['competiition_outcome'],,['Competition.competiition_outcome'],,['result of competition']
Role_Frame_Addiction_addicted_person,['addicted_person'],,['Addiction.addicted_person'],,
Role_Frame_Motion_along_a_path_pathway,['pathway'],['Physical path'],['Motion along a path.pathway'],,['a physical pathway the mover moves along']
Role_Frame_Action_effector,['effector'],,['Action.effector'],,['the body part or instrument actor uses to perform action']
Role_Frame_Perception_perceptual_action,['perceptual_action'],,['Perception.perceptual_action'],,"['e.g. listen', 'the act of (trying to) perceive something']"
Role_Frame_Strict_father_family_traits_in_children,['traits_in_children'],,['Strict father family.traits_in_children'],,"['Focus on self-discipline', 'focus away from self-indulgence...']"
Role_Frame_Textile_textile_creator,['textile_creator'],,['Textile.textile_creator'],,['e.g. weaver']
Role_Frame_Government_jurisdiction,['jurisdiction'],,['Government.jurisdiction'],,
Role_Frame_Purity_pure_condition,['pure_condition'],,['Purity.pure_condition'],,['state of pure_entity in which it does not contain any impurities']
Role_Frame_Change_of_state_standard,['standard'],,['Change of state.standard'],,['state value to which experienced_state_values are compared']
Role_Frame_Complex_structure_structure_whole,['structure_whole'],,['Complex structure.structure_whole'],,
Role_Frame_Physical_competition_competitor1,['competitor1'],,['Physical competition.competitor1'],,
Role_Frame_Hunger_hungry_person,['hungry_person'],,['Hunger.hungry_person'],,
Role_Frame_Legislation_enactment_bill_ongoing_status,['bill_ongoing_status'],,['Legislation enactment.bill_ongoing_status'],,['bill is under consideration']
Role_Frame_Edge_edge_self,['edge_self'],,['Edge.edge_self'],,
Role_Frame_Legality_actor,['actor'],,['Legality.actor'],,['person that is performing action']
Role_Frame_Computer_computational_process,['computational_process'],,['Computer.computational_process'],,
Role_Frame_Destructive_natural_process_destructive_effect,['destructive_effect'],,['Destructive natural process.destructive_effect'],,
Role_Frame_Reciprocation_reciprocity_initiator,['reciprocity_initiator'],,['Reciprocation.reciprocity_initiator'],,
Role_Frame_Sadness_cause_of_sadness,['cause_of_sadness'],,['Sadness.cause_of_sadness'],,
Role_Frame_Well_being_entity_posessing_well_being,['entity_posessing_well-being'],,['Well-being.entity_posessing_well-being'],,
Role_Frame_Cause_harm_cause,['cause'],,['Cause harm.cause'],,
Role_Frame_Knowing_knowledge_status,['knowledge_status'],,['Knowing.knowledge_status'],,['whether or not conceptual content is known to knower']
Role_Frame_Experience_pain_experiencer,['experiencer'],['sentient entity'],['Experience pain.experiencer'],['Experiencer'],
Role_Frame_Fear_feared_thing,['feared_thing'],,['Fear.feared_thing'],['Stimulus'],['the thing or situation that the experiencer fears']
Role_Frame_Corporation_corporation_functions,['corporation_functions'],,['Corporation.corporation_functions'],,
Role_Frame_Time_past_time,['past_time'],,['Time.past_time'],,
Role_Frame_Stability_stable_entity,['stable_entity'],,['Stability.stable_entity'],,
Role_Frame_Bureaucracy_individuals_served,['individuals_served'],,['Bureaucracy.individuals_served'],,
Role_Frame_Payment_payer,['payer'],,['Payment.payer'],,['person who initially has money']
Role_Frame_Clothing_fabric,['fabric'],,['Clothing.fabric'],,
Role_Frame_Recreational_competition_competitor_1,['competitor_1'],,['Recreational competition.competitor_1'],,
Role_Frame_Surprise_experiencer,['experiencer'],,['Surprise.experiencer'],['Experiencer'],['the person who experiences surprise']
Role_Frame_mover_mover,['mover'],,['mover.mover'],,
Role_Frame_Mode_of_transportation_transportation_vehicle,['transportation_vehicle'],,['Mode_of_transportation.transportation_vehicle'],,
Role_Frame_Bounded_entity_entity_interior,['entity_interior'],,['Bounded entity.entity_interior'],,
Role_Frame_Gain_possession_getting_x_schema_final,['getting_x-schema.final'],,['Gain possession.getting_x-schema.final'],,
Role_Frame_Government_legitimacy,['legitimacy'],,['Government.legitimacy'],,
Role_Frame_Physical_affliction_affliction,['affliction'],,['Physical_affliction.affliction'],,
Role_Frame_Arithmetic_arithmetic_operation,['arithmetic_operation'],,['Arithmetic.arithmetic_operation'],,
Role_Frame_Addressing_social_problems_authorities,['authorities'],,['Addressing social problems.authorities'],,
Role_Frame_Downward_motion_vertical_path,['vertical_path'],,['Downward motion.vertical_path'],,
Role_Frame_Caused_change_of_state_cause,['cause'],,['Caused change of state.cause'],['Cause'],
Role_Frame_Substance_container_for_substances,['container_for_substances'],,['Substance.container_for_substances'],,
Role_Frame_Caused_downward_motion_mover,['mover'],,['Caused downward motion.mover'],,
Role_Frame_Cause_to_see_perception_event,['perception_event'],,['Cause to see.perception_event'],,
Role_Frame_Gun_rights_gun_owner,['gun_owner'],,['Gun rights.gun_owner'],,
Role_Frame_Person_body_parts,['body_parts'],,['Person.body_parts'],,
Role_Frame_Employment_employer_objectives,['employer_objectives'],,['Employment.employer_objectives'],,
Role_Frame_Romantic_relationship_relationship,['relationship'],,['Romantic_relationship.relationship'],,
Role_Frame_Affected_motion_motion,['motion'],['Motion along a path frame'],['Affected motion.motion'],,['effect']
Role_Frame_Computer_computer_purpose,['computer_purpose'],,['Computer.computer_purpose'],,
Role_Frame_Taxation_tax,['tax'],,['Taxation.tax'],,
Role_Frame_Government_institution_US_government_whole,['government_whole'],,['Government institution US.government_whole'],,
Role_Frame_Trajector_landmark_landmark,['landmark'],,['Trajector_landmark.landmark'],['Landmark'],['location of landmark is generally known and/or relatively fixed']
Role_Frame_Journey_journey_destination,['journey_destination'],,['Journey.journey_destination'],,
Role_Frame_Motion_back_and_forth_motion_x_schema,['motion_x-schema'],,['Motion back and forth.motion_x-schema'],,['iterative motion about a fixed point']
Role_Frame_Judicial_decision_making_judicial_ruling,['judicial_ruling'],,['Judicial decision-making.judicial_ruling'],,
Role_Frame_Ideology_ideology_holder,['ideology_holder'],,['Ideology.ideology_holder'],,
Role_Frame_War_army,['army'],,['War.army'],,['collective warfighters']
Role_Frame_Position_job_holder,['job_holder'],,['Position.job_holder'],,
Role_Frame_Hearing_hearer,['hearer'],,['Hearing.hearer'],,['perceiver']
Role_Frame_Regulation_regulating_procedure,['regulating_procedure'],,['Regulation.regulating_procedure'],,
Role_Frame_Factory_factory_sectors,['factory_sectors'],,['Factory.factory_sectors'],,
Role_Frame_Gun_rights_right,['right'],,['Gun rights.right'],,
Role_Frame_Gun_rights_rights_holder,['rights_holder'],,['Gun rights.rights_holder'],,
Role_Frame_Physical_competition_event,['event'],,['Physical competition.event'],,
Role_Frame_Political_competition_competitor1,['competitor1'],,['Political competition.competitor1'],,
Role_Frame_Strict_father_family_father,['father'],,['Strict father family.father'],,
Role_Frame_Possession_change_x_schema,['x-schema'],,['Possession change.x-schema'],,
Role_Frame_Government_legitimacy_source_of_authority,['source_of_authority'],,['Government legitimacy.source_of_authority'],,
Role_Frame_Directed_emotion_reason,['reason'],,['Directed emotion.reason'],,['why the stimulus evoked the response']
Role_Frame_Backward_motion_motion_speed,['motion_speed'],,['Backward motion.motion_speed'],,
Role_Frame_Physical_structure_Physical_structure_x_schema,['Physical_structure_x-schema'],,['Physical structure.Physical_structure_x-schema'],,
Role_Frame_Love_experiencer,['experiencer'],,['Love.experiencer'],['Experiencer'],['the person who experiences love']
Role_Frame_Causation_affected,['affected'],,['Causation.affected'],,['entity']
Role_Frame_Power_power_yielder,['power_yielder'],,['Power.power_yielder'],,
Role_Frame_Trust_trusted_entity,['trusted_entity'],,['Trust.trusted_entity'],,
Role_Frame_Possession_possessor,['possessor'],,['Possession.possessor'],['Owner'],
Role_Frame_Government_institution_positions,['positions'],,['Government institution.positions'],,['internal roles within government']
Role_Frame_Danger_dangerous_situation,['dangerous_situation'],,['Danger.dangerous_situation'],['situation'],
Role_Frame_International_Relations_International_relation_nation1,['International_relation.nation1'],,['International Relations.International_relation.nation1'],,
Role_Frame_Organization_of_power_hierarchical_structure,['hierarchical_structure'],,['Organization of power.hierarchical_structure'],,
Role_Frame_Visual_obstruction_seer,['seer'],,['Visual obstruction.seer'],,
Role_Frame_Relationship_relationship,['relationship'],,['Relationship.relationship'],,
Role_Frame_Containing_contents,['contents'],,['Containing.contents'],['Contents'],
Role_Frame_Containing_container_capacity,['container_capacity'],,['Containing.container_capacity'],,
Role_Frame_Institution_functions,['functions'],,['Institution.functions'],,['means by which mission is accomplished']
Role_Frame_Political_competition_political_activity_x_schema,['political_activity_x-schema'],,['Political competition.political_activity_x-schema'],,['actions performed by competitors']
Role_Frame_Decision_making_decision_options,['decision_options'],,['Decision making.decision_options'],,['different possible alternative courses of action']
Role_Frame_Insanity_insane_person,['insane_person'],,['Insanity.insane_person'],,
Role_Frame_disease_patient,['patient'],,['disease.patient'],,
Role_Frame_Hunger_hunger_sensation,['hunger_sensation'],,['Hunger.hunger_sensation'],,
Role_Frame_Motion_along_a_path_trajector,['trajector'],,['Motion along a path.trajector'],,
Role_Frame_Fluid_motion_path,['path'],,['Fluid motion.path'],['Path'],
Role_Frame_Machine_operator_of_machine,['operator_of_machine'],,['Machine.operator_of_machine'],,['person who controls the machine']
Role_Frame_Shepherding_objective_s_,['objective(s)'],,['Shepherding.objective(s)'],,
Role_Frame_State_state_type,['state_type'],,['State.state_type'],['State'],"[""perceived 'property'"", 'experiential', 'e.g. relational']"
Role_Frame_Bureaucracy_members,['members'],,['Bureaucracy.members'],,
Role_Frame_Transfer_scenario_transferred_object,['transferred_object'],,['Transfer scenario.transferred_object'],['Theme'],
Role_Frame_Death_dead_state,['dead_state'],,['Death.dead_state'],,['As a sub-state of the x-schema.']
Role_Frame_Containment_interior,['interior'],,['Containment.interior'],,
Role_Frame_Entity_entity,['entity'],,['Entity.entity'],,
Role_Frame_Taxation_tax_payer,['tax_payer'],,['Taxation.tax_payer'],,
Role_Frame_Purposeful_action_effector,['effector'],,['Purposeful action.effector'],,['body part or  instrument used to perform action']
Role_Frame_Word_word_meaning,['word_meaning'],,['Word.word_meaning'],['Meaning'],
Role_Frame_Institution_rules,['rules'],,['Institution.rules'],,"['rules', 'and procedures that govern the actions of position_holders', 'policies']"
Role_Frame_Injurious_gun_use_gun,['gun'],,['Injurious gun use.gun'],,
Role_Frame_State_value_relations,['value_relations'],,['State.value_relations'],,"['can be continuous or discrete', 'relation between values']"
Role_Frame_Guided_motion_leader,['leader'],,['Guided motion.leader'],['Theme'],
Role_Frame_Cause_contact_entity1,['entity1'],['Entity'],['Cause contact.entity1'],,
Role_Frame_Well_being_state_of_well_being,['state_of_well-being'],,['Well-being.state_of_well-being'],,
Role_Frame_Gun_use_gun,['gun'],,['Gun use.gun'],,
Role_Frame_Intimacy_intimacy_feeler,['intimacy_feeler'],,['Intimacy.intimacy_feeler'],,
Role_Frame_Government_executive_action_normative_executive_actions,['normative_executive_actions'],,['Government executive action.normative_executive_actions'],,
Role_Frame_Access_accessor,['accessor'],,['Access.accessor'],,
Role_Frame_Substance_size_of_amount_of_substance,['size_of_amount_of_substance'],,['Substance.size_of_amount_of_substance'],,
Role_Frame_Journey_destination,['destination'],,['Journey.destination'],,['goal location for journey (or subpart)']
